200,0.2,50,8,113
91,196,6
97,90,27
49,50,47
149,137,42
129,79,27
13,133,44
159,187,41
90,87,23
160,2,37
92,133,42
32,2,15
137,55,29
21,109,40
1,14,7
199,115,3
144,179,33
2,95,9
114,156,9
112,3,16
42,24,38
8,31,18
134,107,35
147,189,8
199,7,22
166,95,16
126,22,34
110,163,6
61,158,31
176,145,42
136,72,11
129,33,13
141,7,38
145,157,32
78,67,41
156,166,27
89,76,20
26,56,32
19,17,4
79,68,28
76,142,18
128,189,11
21,63,19
114,25,27
174,76,10
3,194,7
77,143,32
61,135,35
176,122,45
96,13,19
41,77,42
108,67,9
164,147,35
57,21,4
41,162,50
121,42,49
186,171,36
193,30,22
17,70,5
35,118,38
87,165,32
161,114,15
181,92,5
71,77,37
97,178,50
131,91,45
95,25,43
195,112,42
34,15,28
147,35,16
58,143,16
71,162,50
65,2,15
124,88,8
116,84,15
191,114,31
84,137,31
16,82,39
189,153,19
21,197,32
61,4,18
99,116,42
133,29,14
57,119,17
76,132,50
9,79,15
134,110,18
135,38,39
187,121,45
147,48,22
19,128,1
133,150,5
180,82,41
11,124,16
91,153,22
177,156,19
49,7,9
163,29,39
109,58,45
75,145,43
103,127,20
44,157,34
79,35,13
185,16,4
130,117,48
35,108,9
150,95,28
9,56,23
1,115,5
154,65,25
139,165,19
166,39,47
97,168,49
163,150,45
50,93,8
75,37,45
127,47,35
27,109,4
185,137,22
91,130,21
51,57,8
156,110,24
157,75,14
102,139,23
85,86,32
112,189,30
158,156,11
129,134,2
94,27,41
74,198,24
40,56,39
41,21,30
140,143,9
192,190,13
58,110,2
70,164,41
164,91,13
150,193,27
148,3,9
7,0,40
166,173,16
167,138,12
108,168,22
66,171,19
46,113,24
166,29,9
175,114,4
142,166,11
110,133,44
157,65,37
154,176,25
41,119,31
155,141,4
67,28,25
164,189,41
36,40,36
47,49,46
44,160,13
171,121,1
9,59,40
74,188,43
127,14,6
140,133,16
18,107,24
59,145,9
71,119,43
10,23,39
35,196,34
134,175,45
146,149,47
5,173,5
111,191,43
172,21,8
51,60,29
137,100,21
27,197,49
134,31,48
172,57,7
104,188,46
9,36,13
187,42,17
191,192,8
112,48,10
51,181,16
58,77,25
135,31,5
111,168,15
29,135,45
88,41,30
133,192,48
167,105,18
172,34,37
73,177,43
12,167,33
68,98,14
129,114,18
67,139,34
107,175,17
18,97,2
180,16,25
39,40,1
198,64,12
71,109,50
144,93,3
165,116,50
130,195,13
9,134,39
28,147,12
54,56,17
195,144,21
160,37,10
38,197,24
172,11,29
70,0,37
143,133,26
8,174,25
1,49,16
139,99,3
30,192,23
43,131,12
123,11,36
115,7,16
20,184,26
125,57,18
144,70,4
48,102,30
146,116,43
119,162,18
165,129,19
126,21,10
143,110,18
135,106,50
40,134,27
72,86,46
199,127,37
9,3,42
77,21,21
182,74,22
102,194,42
129,68,6
60,197,19
26,55,40
67,93,21
95,191,47
55,118,40
34,181,21
107,165,47
93,1,5
180,6,50
17,128,44
51,4,37
49,196,35
56,55,11
110,175,45
176,157,18
80,183,34
81,148,25
137,165,21
50,17,35
96,133,3
106,177,27
133,51,32
72,184,20
65,145,43
83,50,40
92,135,43
31,39,24
9,137,43
197,71,22
115,118,38
62,112,17
96,25,22
108,79,42
33,85,26
153,1,7
65,37,25
151,40,2
163,51,40
108,115,13
8,177,23
182,64,47
149,116,39
192,114,32
61,39,14
48,69,16
73,13,21
104,86,25
21,88,8
135,73,48
87,33,4
38,177,24
37,32,12
16,9,39
109,57,43
114,135,8
148,48,11
139,79,18
125,181,43
85,108,14
92,4,48
144,14,19
84,149,22
41,187,24
187,12,15
4,156,13
10,199,48
90,79,26
77,109,15
75,36,1
47,117,40
121,188,34
0,127,23
140,21,12
165,194,18
181,58,17
4,133,33
178,169,10
150,107,34
190,143,35
34,161,2
148,146,31
25,192,5
37,166,23
72,7,46
131,93,35
177,60,45
117,195,26
83,53,5
150,192,5
194,149,14
19,117,19
39,95,23
118,10,18
70,199,4
98,181,35
67,50,23
4,110,50
16,84,50
90,33,5
35,97,22
103,152,43
101,42,15
131,70,28
123,66,1
81,69,19
86,184,28
112,93,1
72,20,9
181,192,13
74,66,40
19,130,38
180,84,40
123,187,6
196,28,35
45,124,50
78,72,25
165,40,5
17,62,26
83,7,22
68,107,7
178,15,10
109,181,32
81,82,15
26,146,8
54,65,31
59,180,18
133,129,21
139,23,15
193,143,7
171,12,23
43,55,47
150,38,48
195,189,50
12,104,39
52,140,8
59,36,24
78,49,27
43,91,10
35,87,27
190,110,19
28,48,15
41,167,37
48,26,12
147,148,20
188,186,22
154,44,42
194,80,17
163,129,5
189,1,17
188,42,46
59,157,18
78,170,42
97,183,28
159,15,39
164,93,10
2,31,43
156,89,31
19,120,25
58,197,3
23,90,14
83,141,13
48,3,13
181,38,23
91,1,29
163,106,9
68,97,30
26,100,12
199,28,8
49,120,32
124,34,26
165,151,23
37,2,13
23,67,14
195,179,33
64,104,20
82,9,31
14,103,33
132,95,40
164,47,25
66,186,31
33,9,34
118,196,10
193,110,13
105,34,29
102,108,40
149,40,26
169,18,19
74,46,35
67,7,6
59,3,1
23,80,6
142,37,20
134,33,49
107,79,36
147,115,39
45,104,42
2,142,29
109,125,39
40,25,21
81,26,28
180,185,6
18,86,7
184,155,37
71,98,36
105,11,17
90,111,27
103,50,30
73,58,11
188,45,46
30,96,15
31,61,43
91,112,16
44,116,18
5,8,42
119,30,43
30,181,13
163,73,34
48,6,41
12,169,36
153,144,9
179,53,48
65,180,11
177,92,31
130,17,43
29,114,34
87,55,35
107,33,34
112,148,39
32,39,11
2,132,27
15,71,30
8,32,17
67,118,40
71,88,10
76,166,47
96,181,4
162,126,43
154,122,10
186,74,45
158,92,1
51,29,49
138,34,41
1,28,28
73,133,39
52,110,42
85,107,11
51,114,7
12,159,50
187,11,32
86,108,44
51,150,11
48,81,17
188,12,41
93,3,17
111,137,47
16,165,41
171,188,47
131,115,19
138,11,41
84,40,26
103,53,17
15,169,17
106,58,36
133,161,19
179,128,45
10,90,7
8,166,4
183,18,43
179,164,2
11,171,12
3,87,41
25,191,12
173,89,19
31,5,20
57,143,29
137,23,13
76,156,46
168,10,35
114,39,6
5,132,39
132,173,20
186,64,4
177,95,3
10,67,18
197,73,50
139,68,6
30,161,3
65,39,30
43,100,24
157,122,10
61,5,20
13,114,42
59,81,30
64,159,46
103,7,41
134,111,14
65,160,14
38,143,6
3,185,18
49,152,7
68,165,48
115,97,40
7,155,40
140,190,13
82,185,41
8,156,23
0,152,21
106,133,21
177,193,48
70,67,39
124,187,23
47,83,15
45,159,21
166,40,1
53,19,31
152,141,43
76,2,14
93,91,30
179,131,10
29,192,9
103,141,36
150,73,42
135,173,12
169,86,44
114,150,20
107,111,2
18,33,4
4,135,41
24,113,5
130,131,50
82,54,41
77,88,2
38,133,31
115,87,5
117,17,42
121,167,9
153,199,49
98,183,30
17,195,21
51,71,16
9,191,9
95,114,5
7,1,3
6,185,50
166,174,11
132,32,35
59,48,5
110,13,42
196,53,38
102,9,46
128,147,31
8,2,46
93,189,33
119,98,27
52,8,11
37,145,30
185,43,14
137,3,12
195,93,17
144,127,32
36,185,13
94,126,15
83,153,14
40,191,43
1,83,27
47,50,23
53,130,13
190,135,44
75,5,4
21,34,48
41,12,5
6,54,1
136,20,37
161,193,37
26,148,4
174,132,5
45,18,7
98,29,13
71,12,17
70,47,9
124,167,28
36,54,7
117,128,15
28,50,33
33,165,25
195,47,47
119,88,24
56,148,48
98,114,32
135,32,14
13,192,17
79,137,34
98,150,36
145,82,7
51,38,35
157,56,11
14,7,31
40,145,14
31,96,40
177,150,23
9,194,3
53,120,11
99,87,13
118,100,20
2,154,40
143,13,13
151,133,43
169,187,42
181,161,2
193,135,32
13,25,28
83,120,4
69,185,26
114,107,46
1,50,12
173,13,11
165,9,26
37,89,13
36,44,29
22,109,4
4,177,3
97,139,47
89,135,40
116,9,9
175,95,4
121,124,13
162,125,38
59,149,29
133,98,28
192,4,40
168,55,39
174,135,31
5,177,14
13,38,44
70,14,2
142,39,18
148,82,36
92,38,21
176,37,17
27,57,25
53,195,17
4,190,43
191,16,3
102,87,3
122,65,44
149,55,28
189,91,42
95,84,38
161,29,40
148,59,39
104,169,20
49,53,5
73,181,19
92,51,13
179,19,38
145,26,45
190,177,21
47,128,37
48,93,43
134,133,12
161,150,1
32,5,20
191,29,35
63,109,48
35,10,8
95,61,47
44,95,10
10,102,35
16,33,35
57,34,2
42,171,2
134,25,39
73,158,47
191,150,39
131,19,4
84,173,16
197,193,7
26,82,12
59,116,25
98,107,11
137,35,44
77,133,9
28,128,28
182,186,28
149,9,25
98,192,25
35,23,18
21,125,10
117,62,46
135,110,34
182,42,28
33,99,42
139,80,20
199,131,26
192,92,27
138,121,3
43,112,12
109,94,34
26,59,45
67,97,18
31,174,30
64,171,23
43,148,25
90,80,41
193,92,39
166,75,14
111,139,32
4,13,6
131,117,29
137,48,10
26,180,43
88,12,46
107,25,29
133,163,41
179,130,17
56,59,17
68,33,10
169,85,1
74,113,2
121,45,42
26,36,24
12,138,44
140,58,20
31,151,11
132,54,10
144,28,23
55,99,3
101,66,8
87,168,45
34,162,36
79,84,7
199,0,25
171,167,5
177,61,42
28,118,44
94,63,16
26,157,19
164,127,21
96,29,35
0,141,20
174,177,13
125,172,34
193,190,13
30,163,24
137,146,29
110,192,21
184,78,45
96,114,47
175,29,49
106,158,39
67,87,8
145,6,31
164,19,46
163,140,2
55,112,32
96,150,44
147,195,29
95,5,50
41,34,2
111,129,27
44,39,7
97,194,28
62,93,19
195,128,45
181,193,50
44,75,43
138,88,17
3,43,28
8,158,47
161,71,19
97,86,3
98,51,13
153,103,28
139,168,1
185,55,28
158,38,11
177,51,19
15,138,28
40,82,40
188,66,27
164,117,30
8,135,18
146,185,22
12,105,48
51,96,18
3,56,9
135,175,26
15,30,10
188,187,32
44,173,24
16,111,20
110,38,6
156,5,35
82,56,24
183,108,5
108,194,50
92,106,40
132,142,33
116,54,44
121,169,2
27,125,19
20,86,17
93,70,48
180,75,35
51,73,20
84,107,20
49,0,9
103,120,23
129,29,8
40,180,12
60,158,17
26,16,27
118,99,5
193,13,28
17,53,43
101,46,48
183,85,48
153,93,29
25,173,38
166,32,47
163,143,32
109,172,25
129,150,13
80,108,31
26,137,41
173,156,31
25,29,23
93,47,5
39,76,26
79,149,50
193,134,28
56,16,31
3,10,28
14,19,8
40,157,20
38,4,1
104,178,46
98,18,6
197,140,25
149,100,42
73,190,12
34,119,49
118,112,10
92,60,36
56,137,48
171,124,20
124,12,23
15,105,42
194,107,41
121,123,42
127,17,46
6,56,8
35,199,43
120,14,41
100,185,3
39,89,11
111,194,49
24,46,8
3,23,11
168,90,25
176,180,7
121,15,48
161,51,8
153,47,5
10,147,33
170,136,45
131,28,22
36,56,23
77,57,40
60,4,18
187,45,23
92,73,17
141,78,1
177,31,6
132,145,38
53,1,5
17,164,33
134,191,30
168,67,28
87,79,40
159,104,5
170,113,31
112,28,25
2,156,6
58,57,30
50,53,40
132,122,4
98,129,23
102,99,33
7,127,1
48,128,50
54,59,45
181,163,13
5,166,49
78,7,12
29,151,15
55,23,30
41,125,36
169,45,13
88,57,9
10,137,25
124,159,31
69,43,1
115,10,24
54,180,1
40,16,43
12,183,8
90,102,46
124,15,35
122,54,3
107,191,11
25,9,24
193,114,23
71,125,10
51,30,40
75,95,26
96,38,25
142,5,8
88,34,2
33,98,50
153,14,16
172,27,19
119,21,21
28,19,35
54,157,26
175,38,32
43,147,27
144,50,33
149,165,23
115,23,22
15,85,28
61,52,32
196,97,2
129,107,19
66,167,5
18,90,31
32,174,15
31,29,26
17,131,46
48,118,35
129,192,47
44,84,26
49,199,47
50,164,14
176,160,40
99,56,47
31,150,40
157,146,32
163,77,44
115,0,42
129,84,9
175,51,21
132,89,6
192,140,15
98,96,42
184,136,13
47,130,49
122,44,46
114,40,47
155,78,4
30,77,27
111,151,1
17,144,26
191,31,4
189,70,20
13,30,40
25,84,2
199,120,32
97,108,33
70,91,1
196,87,42
106,193,6
18,80,46
172,138,5
11,41,7
70,127,13
165,99,10
186,42,4
163,175,45
197,51,41
102,79,11
88,181,9
121,178,9
126,27,40
118,23,48
156,135,7
62,128,39
122,142,21
0,153,15
188,124,19
93,115,13
11,162,39
85,111,26
5,2,17
191,129,22
56,84,16
97,85,19
77,27,37
183,45,36
195,19,2
198,24,3
91,47,50
110,60,21
102,56,9
75,39,21
47,120,40
54,16,48
34,187,7
146,99,15
167,42,8
50,131,33
79,194,36
151,33,21
192,71,44
110,181,10
3,55,44
126,125,7
58,27,35
84,165,7
150,110,40
82,55,12
61,32,32
161,119,17
76,160,41
9,107,1
77,125,49
140,181,6
125,138,40
64,42,19
145,116,4
190,38,30
67,53,5
193,192,20
32,95,29
137,148,3
58,4,22
50,0,30
60,193,42
9,84,32
80,107,17
132,154,9
98,161,28
189,50,39
0,120,16
191,96,29
43,81,35
149,99,37
122,145,38
13,95,14
171,123,36
196,67,40
96,129,43
1,120,20
102,23,4
29,39,20
88,125,49
100,99,1
166,44,19
171,159,47
178,18,7
115,78,17
21,71,42
175,129,23
7,136,21
26,149,43
141,136,35
118,3,11
137,102,20
28,195,23
128,53,38
52,143,25
35,90,37
87,137,5
53,144,25
146,43,18
193,38,30
108,196,24
103,1,42
80,97,2
100,112,25
98,151,5
115,91,12
140,4,16
85,68,4
151,13,22
23,93,14
192,51,14
29,173,42
143,158,49
35,67,41
174,2,29
63,22,20
136,155,7
25,175,25
146,56,8
38,114,37
151,134,10
198,66,10
150,175,10
189,17,1
85,45,8
144,131,10
37,5,32
43,48,32
29,150,36
128,43,30
168,79,22
41,124,21
160,75,25
31,110,2
32,75,30
35,80,23
154,37,6
131,53,39
128,164,21
175,96,9
80,87,11
17,153,32
10,28,16
102,111,45
168,56,40
181,175,47
20,78,17
59,6,14
58,190,16
84,99,6
16,44,11
34,98,48
153,49,36
25,129,34
93,147,9
4,106,32
44,142,32
147,118,15
165,23,30
56,116,7
68,90,9
102,3,43
143,4,14
69,55,19
175,73,12
32,173,39
3,146,18
110,92,45
101,123,17
180,44,1
82,146,8
156,95,26
89,5,32
149,56,1
32,65,28
186,123,16
70,28,16
127,153,21
128,118,19
188,169,44
100,56,29
174,5,35
165,36,21
92,52,12
130,164,35
115,35,47
135,13,25
73,38,28
185,99,1
137,59,5
163,197,5
67,0,4
13,29,3
64,74,46
197,109,34
196,1,9
181,21,22
44,132,8
191,151,12
38,58,12
51,140,17
57,71,38
3,100,40
68,80,11
128,131,17
120,127,33
18,79,14
151,114,45
198,46,11
35,168,17
137,36,8
164,53,1
55,146,6
82,100,43
168,23,43
112,128,29
57,192,1
6,146,28
188,123,25
112,164,45
4,73,3
58,193,15
105,125,16
124,138,11
134,39,10
114,173,23
4,158,9
186,198,12
70,103,39
98,85,50
96,161,49
62,19,35
121,105,50
13,163,28
53,199,8
12,18,10
131,118,46
36,146,17
9,129,10
197,63,44
29,107,33
143,92,20
149,23,11
175,161,13
40,116,16
160,32,1
106,61,16
38,192,48
89,8,28
2,89,32
190,60,30
187,171,13
53,91,17
180,132,19
39,156,43
165,3,40
131,10,25
95,173,21
55,100,15
79,85,17
199,1,14
16,145,49
190,181,18
8,61,23
107,183,28
95,29,47
6,100,16
166,89,6
92,140,16
185,102,49
183,178,22
99,35,39
159,86,21
137,147,32
54,149,45
175,30,4
114,163,45
180,145,2
59,84,20
49,70,7
130,144,11
15,77,19
96,151,41
53,189,8
19,47,30
84,33,35
175,151,26
41,71,34
106,51,45
112,131,30
44,76,39
124,105,28
62,130,45
48,195,33
0,155,8
133,190,36
180,122,27
86,78,42
192,96,29
97,87,24
144,19,17
168,147,36
7,50,12
167,188,43
39,2,22
98,88,24
177,52,39
156,29,38
197,30,22
182,167,25
48,87,50
162,109,4
168,3,38
129,161,33
132,166,27
163,190,7
189,62,44
76,5,27
33,80,10
187,138,1
44,89,23
85,90,33
192,73,10
156,150,32
149,111,47
194,33,25
13,107,32
19,1,34
102,35,15
103,0,16
153,117,9
60,38,11
119,124,37
64,188,4
193,73,32
158,52,45
67,199,1
151,192,49
193,158,26
91,147,23
164,131,18
7,184,11
27,162,4
194,10,33
31,132,16
87,149,28
72,169,23
174,37,17
137,6,1
69,100,20
129,151,42
147,199,16
198,101,40
98,163,34
181,197,43
73,106,28
147,55,25
174,158,49
85,80,32
151,25,22
131,196,48
177,163,5
49,14,31
101,24,2
47,53,34
16,102,22
186,24,11
9,99,27
187,105,37
59,185,10
76,8,13
157,82,35
102,146,44
162,197,18
193,4,24
70,50,23
62,195,23
28,53,17
142,75,14
194,85,37
111,87,21
192,161,47
171,138,22
163,134,15
106,8,40
73,60,35
159,20,15
30,98,5
144,120,44
137,81,21
81,100,36
134,192,24
11,121,11
185,157,23
123,182,45
84,111,13
190,92,27
81,185,27
114,133,39
173,39,7
191,173,32
117,144,47
109,140,25
134,84,6
21,27,31
115,70,20
189,19,40
179,91,11
139,18,16
180,56,45
31,76,21
77,192,40
110,140,8
22,27,19
114,110,9
52,135,11
23,108,34
163,88,10
142,65,16
182,101,39
128,130,15
20,188,31
152,78,46
61,76,37
161,163,38
93,28,12
30,88,24
89,174,2
90,139,6
9,151,7
28,164,28
14,0,31
154,160,15
166,134,46
177,143,42
75,132,22
115,168,7
189,117,40
179,189,43
118,93,44
17,47,23
171,105,8
103,199,45
121,104,16
146,48,3
38,106,12
49,115,27
130,189,50
36,145,34
61,89,30
173,150,39
32,31,33
91,117,42
178,85,23
34,77,4
153,28,6
172,41,37
45,86,36
16,59,42
20,178,26
39,191,30
21,30,27
1,164,16
47,131,25
80,79,31
13,175,21
172,162,25
196,147,41
175,173,18
168,48,5
60,106,45
13,31,6
119,12,36
177,133,21
16,36,49
17,1,12
75,122,48
37,95,12
164,199,49
77,51,28
141,72,10
86,136,37
126,172,16
118,168,17
23,196,3
42,66,26
55,148,25
157,16,41
47,144,7
54,40,47
111,165,12
63,125,32
177,110,26
83,103,3
197,88,13
150,13,13
195,164,30
33,102,21
6,148,10
147,87,8
17,14,45
160,142,44
180,157,27
141,49,5
5,39,34
13,129,41
32,142,40
72,178,34
191,166,39
167,187,43
58,51,47
110,61,3
96,163,6
135,5,22
87,194,49
161,143,26
127,1,49
27,63,7
114,31,10
99,168,41
146,100,9
35,3,10
141,170,36
4,52,4
158,110,36
64,66,38
164,153,27
76,40,10
88,51,34
147,100,41
184,104,44
55,102,29
1,131,5
107,149,17
133,58,5
165,90,11
157,6,43
129,173,44
95,31,11
40,95,43
195,118,13
174,95,21
77,162,32
75,89,39
15,187,44
196,199,37
53,70,19
140,38,38
119,15,44
65,44,1
160,132,12
52,190,31
110,51,49
139,194,5
186,46,40
57,161,36
83,70,14
14,199,25
121,182,37
195,131,39
1,0,28
30,143,6
71,181,46
37,39,23
102,168,6
91,195,20
3,82,37
43,118,31
50,14,36
107,139,44
59,99,42
4,163,47
118,148,16
165,80,48
16,137,50
156,31,8
69,112,12
189,28,42
121,159,4
155,72,3
187,104,20
38,161,23
198,113,12
45,20,14
159,42,24
105,71,10
98,175,43
164,120,6
69,148,44
120,50,13
177,175,47
96,107,17
160,122,5
44,176,16
173,61,48
91,28,39
82,59,29
162,88,9
99,148,42
86,178,46
6,69,27
44,32,14
23,9,48
9,111,46
175,143,24
199,91,30
30,133,33
64,46,45
137,116,2
155,170,3
12,121,38
18,15,39
132,37,12
38,30,11
118,102,4
97,79,21
82,36,21
174,39,11
193,52,7
65,132,21
10,196,9
185,48,19
111,99,14
117,179,35
143,51,15
40,75,47
80,111,12
53,14,5
152,136,44
178,45,35
156,106,23
47,199,42
168,80,19
75,154,15
193,29,34
83,14,8
48,56,47
134,96,28
77,119,15
175,133,48
120,17,9
79,165,7
165,168,17
3,26,7
102,148,12
40,173,9
160,89,15
153,50,48
59,43,38
144,1,41
76,95,20
96,110,41
40,29,11
6,36,5
192,163,4
62,53,24
176,75,50
19,91,42
71,138,21
50,115,44
36,180,4
47,189,2
19,127,17
92,197,35
193,163,46
23,97,24
29,177,13
135,158,33
87,118,37
48,10,4
126,109,4
105,172,33
166,2,32
71,30,12
170,152,4
191,175,48
58,60,9
15,98,33
49,127,5
36,157,24
108,33,46
8,95,37
48,131,49
93,53,21
179,93,45
193,140,19
186,101,4
187,182,50
65,76,17
183,68,50
48,23,38
34,125,17
140,106,39
6,26,12
111,79,5
62,43,44
108,10,43
81,56,1
176,65,30
181,143,43
73,52,32
179,70,15
105,41,47
82,137,41
54,75,7
185,149,36
23,87,22
70,19,28
89,32,50
62,164,16
87,108,47
153,53,17
25,133,9
53,115,41
173,31,23
99,82,46
6,3,1
65,89,10
105,162,17
137,194,4
191,165,13
149,168,3
69,59,50
15,88,15
40,32,5
194,90,7
179,47,20
51,190,48
44,2,30
145,54,20
139,10,37
119,181,37
78,0,33
28,179,13
16,25,7
150,25,37
95,89,11
33,114,10
93,128,10
125,197,32
64,101,30
111,33,3
76,75,25
82,6,3
28,35,34
40,9,41
6,16,39
192,143,22
58,63,2
70,117,13
16,146,41
169,159,8
126,197,49
70,153,48
77,161,43
99,36,30
177,135,9
77,197,3
175,31,10
147,112,24
139,108,39
31,166,15
196,90,10
8,39,31
79,99,45
152,83,22
165,102,34
30,57,49
184,152,42
90,108,27
102,82,45
75,65,45
185,116,8
138,41,50
29,134,34
61,166,34
62,131,31
55,6,41
73,140,49
133,191,15
139,85,33
111,23,21
56,87,25
156,174,15
69,26,31
151,95,48
138,162,47
104,20,38
30,34,41
84,191,36
91,50,1
102,59,26
88,161,33
122,37,35
93,10,40
51,13,49
183,169,42
143,96,34
26,185,46
99,26,4
10,97,22
157,116,20
62,144,37
108,111,14
8,173,34
69,3,38
81,157,29
149,148,27
67,115,14
107,151,22
173,96,19
174,61,4
119,125,17
70,120,34
16,149,6
56,185,14
100,148,14
99,3,1
90,183,47
110,161,26
61,156,37
133,181,8
38,29,7
97,78,10
84,145,47
15,45,49
55,81,44
26,54,30
181,77,37
72,170,20
118,137,1
193,51,31
178,188,41
170,184,30
35,139,31
9,87,4
153,131,6
139,196,28
140,161,32
60,52,19
119,138,44
6,81,12
31,25,17
4,8,21
57,163,6
197,57,4
194,168,6
99,16,30
10,87,48
76,32,3
149,102,27
183,15,34
73,143,8
13,98,21
91,17,25
81,3,19
94,22,42
48,55,17
13,134,14
134,95,49
99,137,43
146,69,8
100,102,42
165,82,25
159,188,19
57,140,15
82,84,34
83,49,12
182,171,13
48,91,47
38,163,24
78,199,4
116,82,45
135,95,3
102,147,37
0,136,47
140,30,1
49,28,21
35,93,4
61,2,25
88,105,2
25,165,1
165,59,43
16,116,12
164,14,49
101,74,43
47,103,10
33,25,37
52,38,7
196,168,11
7,152,34
54,84,21
99,6,15
199,93,39
151,16,26
68,18,36
14,47,33
15,12,23
114,134,25
